8.099158961480761310e-01,4.780437092563916135e-01,8.933514375714918243e-01,7.637769905841162998e-01
9.958125839994522721e-01,7.466158579073934876e-01,2.041946869179238622e-01,9.219155930312706859e-01
9.427983573356950586e-01,5.770815948397316486e-01,4.771764905107392929e-01,8.661113182077916361e-01
9.924398136316375796e-01,7.418131520143712576e-01,5.291947895117410372e-02,8.867817747667029460e-01
9.856043474731849274e-01,8.254428577685025692e-01,3.240566510608983153e-01,8.920432481764944965e-01
8.025670920351782867e-01,4.443109928588641067e-01,3.115380894778144727e-01,7.671491110379861089e-01
9.902123732002359180e-01,8.680483718385993974e-01,2.562193336608057370e-01,8.942994471051055605e-01
9.949318758432463827e-01,7.139224902302530040e-01,3.175001924568643386e-02,8.977599416889217032e-01
8.117751547909017873e-01,4.665135168895144790e-01,9.261000549731140952e-01,7.850192721575683930e-01
9.800975604744939229e-01,7.394591919754756049e-01,4.046645005286773067e-01,8.980817829910618944e-01
8.027609967216551290e-01,4.564925896948283102e-01,4.807775239154085112e-01,7.728335450695403841e-01
9.894707739270557356e-01,8.462764224188769058e-01,3.391866409160090301e-01,9.120610257104357910e-01
9.481931074542264692e-01,5.969998363425355059e-01,9.750000780026258917e-01,9.056749760203010036e-01
7.865823492334177436e-01,4.337562087779889275e-01,3.709977567001708776e-01,7.923750022419444594e-01
9.348338806857462435e-01,5.805281948288948390e-01,9.599986486042600964e-01,8.716606579200968374e-01
8.580771771310932161e-01,4.639783668857111465e-01,2.271601831855251108e-01,7.757495125354854082e-01
9.350517699005509442e-01,5.670659393908697998e-01,6.484491825182655544e-01,8.859429575090019826e-01
7.368625717240094852e-01,4.242787977169154567e-01,7.952344665567904203e-01,7.799709106468527553e-01
9.907974449472068956e-01,8.524964608714274972e-01,2.222351817721346379e-01,8.938338701471306713e-01
8.753809177592296598e-01,4.710856150386784069e-01,1.651896790011493366e-01,7.922382697760702586e-01
9.398014156541113495e-01,5.797659391605978207e-01,8.474785001543563290e-01,8.912106846945413441e-01
9.614497864398536819e-01,5.900886051959116640e-01,3.752522139490959141e-01,8.844909796646530653e-01
8.794504438440183813e-01,4.983487605869411086e-01,2.937388830461639122e-01,7.726431999140198625e-01
8.549242624589572515e-01,4.720106786980332592e-01,3.025196749415579589e-01,7.861060668513102367e-01
9.956696441789324448e-01,8.857909858790713464e-01,2.128429649779636224e-01,9.083030061225760843e-01
9.881202277583939209e-01,9.636777504597651145e-01,2.827887350213719175e-01,8.923246159795747978e-01
8.675086586084587159e-01,4.731448956989852128e-01,2.911160236413457003e-01,7.984086239848793287e-01
9.855571113808982986e-01,6.844163705884097615e-01,2.269248454851582331e-01,8.833562666101424377e-01
9.819510696868741784e-01,6.562425837942271745e-01,2.456138033995177716e-01,8.843687543737626111e-01
9.904287163822672602e-01,8.767682652414601208e-01,3.035575765916965763e-01,9.096631162875926657e-01
9.166804845503028210e-01,5.273754683712460478e-01,1.577859801886970503e-01,7.766173198702024383e-01
9.880231663450169677e-01,8.658502432551142824e-01,3.198341125208046254e-01,8.992065138170117766e-01
9.938431794509636763e-01,7.997176968130125241e-01,1.398923944678523990e-01,8.883209324182780309e-01
9.931250589285304242e-01,9.473534172436973710e-01,1.607352453064511133e-01,8.853006420033538992e-01
9.293643580126794701e-01,5.219026716279410172e-01,3.283503679891719429e-03,7.862393303373490516e-01
9.999121349806761039e-01,9.227166802867875495e-01,5.152415647480257377e-03,9.114557384113424199e-01
9.906691874000209674e-01,9.079528462650877652e-01,2.861542700030067499e-01,9.029123669938132757e-01
9.897577798430937657e-01,7.007660713738751435e-01,2.682999485731362155e-01,9.160517445766327427e-01
7.482152453376148538e-01,4.267293522475622547e-01,7.653391609399289308e-01,7.904110065774092586e-01
7.675028677893328544e-01,4.422827336013371857e-01,7.165117472820018429e-01,7.734802709744458271e-01
9.478195783423304377e-01,5.952237526356031205e-01,6.007780410391360126e-01,8.889351655137791575e-01
8.058679148213264698e-01,4.760507976836597654e-01,9.077642761554919337e-01,7.650350856427549084e-01
9.900254955549823155e-01,7.370569838795121287e-01,2.377145974312222521e-01,8.955078493102490711e-01
9.989812485368320116e-01,8.872829154827975850e-01,4.858714907513317360e-02,9.141492130362043333e-01
9.440455330776188481e-01,5.883278310054719240e-01,6.068859200171794477e-01,8.796877617351674949e-01
9.869880410495794898e-01,7.309964984667889354e-01,3.475670413839544448e-01,9.125192726738154958e-01
8.112285804850294380e-01,4.756124153064100746e-01,5.485786692590197688e-01,7.658838908635201559e-01
