t0 tau logZsun
1.092442974223683549e+01 4.306353289667931850e-01 1.940235510886014758e-01
1.087345736650120820e+01 4.385841035482810901e-01 1.728493246593374444e-01
1.090402381184220459e+01 4.356587693753176671e-01 1.951349600551086638e-01
1.066591596153768329e+01 4.763675651928068189e-01 1.453211465846768746e-01
1.090906921040431676e+01 4.304417700901582156e-01 1.783311449695625939e-01
1.085296834517554565e+01 4.457157112037627988e-01 1.965246899373243039e-01
1.067123379062364208e+01 4.734166951248602873e-01 1.405447421920191786e-01
1.087381497454539314e+01 4.402612459595992567e-01 1.908747970023894069e-01
1.087792417314458682e+01 4.405342252518666402e-01 1.915890736670671224e-01
1.071392052203858469e+01 4.669566404826893113e-01 1.619137203592311280e-01
1.060850146109469527e+01 4.849213913725909375e-01 1.276998761343635103e-01
1.058803204825116495e+01 4.892570057185757770e-01 1.331727077246127600e-01
1.063344593091848544e+01 4.828896101488018844e-01 1.423783344642970405e-01
1.092339255949950250e+01 4.338122873843249239e-01 2.060021166607803877e-01
1.087733305418921859e+01 4.423342340012017537e-01 1.938426297072566307e-01
1.066561567483438289e+01 4.752945763584149885e-01 1.437901141221593626e-01
1.047899253772904515e+01 5.072114399588449896e-01 1.063681376820326818e-01
1.095228761075525448e+01 4.255178934214945974e-01 1.998930610764118043e-01
1.093361570834854923e+01 4.293831743853885885e-01 1.968603888439743876e-01
1.064337583843922985e+01 4.787446340324330585e-01 1.376028865363903009e-01
1.070565003243367208e+01 4.659158768619144353e-01 1.459157945423354974e-01
1.094498824492128364e+01 4.269349015777340051e-01 1.975318568478487968e-01
1.057568679839350700e+01 4.914650222876042474e-01 1.292287750896354837e-01
1.045899737031983179e+01 5.134565580867236356e-01 1.152567702910909375e-01
1.086042736228995942e+01 4.409377742843372805e-01 1.765038125377706990e-01
1.066429451771390369e+01 4.764209079294412508e-01 1.449460336912049563e-01
1.063115165899285941e+01 4.803475275317892201e-01 1.303749437998265037e-01
1.087388201242641017e+01 4.378900440185676257e-01 1.737201663462690782e-01
1.067989611599028343e+01 4.716263039476457641e-01 1.454518828304594003e-01
1.085380364456898405e+01 4.433306199185196861e-01 1.833232603549719286e-01
1.057110674207023848e+01 4.936834639891004017e-01 1.336634067917632507e-01
1.056862646954589380e+01 4.923353125771262606e-01 1.280771966160534348e-01
1.061637783887992725e+01 4.840949826885513341e-01 1.305236919834982245e-01
1.061698621996972314e+01 4.840618692046780858e-01 1.301178422121180844e-01
1.094249955190825574e+01 4.291237673733426239e-01 2.105022317230380580e-01
1.062581975138554746e+01 4.813696927178404139e-01 1.330066481247089705e-01
1.092964040164408246e+01 4.298708670321945147e-01 1.949809033343812281e-01
1.065183471587936026e+01 4.810446946924254452e-01 1.584699397024520451e-01
1.096379516432291013e+01 4.260236110635206019e-01 2.163025535544482736e-01
1.065533892416222450e+01 4.774818189603176610e-01 1.443257044202126416e-01
1.092724522633268869e+01 4.314309321034022204e-01 1.960364716580675903e-01
1.096505953609068129e+01 4.231911805666011550e-01 2.024725307217560832e-01
1.070914647916936779e+01 4.675132021121189418e-01 1.553565539775294546e-01
1.091240989960928864e+01 4.367502907097042808e-01 2.124821742722140527e-01
1.060338394299935061e+01 4.867157310348697585e-01 1.340836457035274876e-01
1.062110488475621928e+01 4.854524543396345759e-01 1.429862819971083887e-01
1.063671811298804215e+01 4.829556057848836126e-01 1.523449333580009224e-01
1.057368737263982084e+01 4.893337971205752313e-01 1.180873472668038104e-01
1.087716578122595479e+01 4.430774677699753084e-01 2.064918102454398330e-01
1.092769393135332834e+01 4.325461242690639141e-01 2.048601560238889618e-01
1.067215841058407122e+01 4.733003822225296253e-01 1.386181165420619088e-01
1.086202926700658011e+01 4.407655857144238687e-01 1.815299510421706231e-01
1.091254925532089359e+01 4.366171508450908956e-01 2.089130817237623283e-01
1.089123846401391305e+01 4.377433802703907806e-01 1.892693244648468998e-01
1.058570155686692082e+01 4.866581414019672258e-01 1.174701380595823963e-01
1.090406987213321699e+01 4.356012349372443970e-01 1.970711847393502580e-01
1.093500566956942599e+01 4.277495328789570617e-01 1.862654792303466422e-01
1.079741020628857662e+01 4.517551918214173234e-01 1.761290559882997542e-01
1.064193028569235011e+01 4.780781491158695440e-01 1.315952314147486035e-01
1.089934237605518774e+01 4.337603369341143655e-01 1.863057326749357756e-01
1.099782977980772181e+01 4.172358461230246118e-01 2.203774004769054606e-01
1.062405272833103709e+01 4.835622239639224551e-01 1.408061800408724196e-01
1.083241124845525150e+01 4.481272618115069717e-01 1.852698745921341761e-01
1.069475545336478461e+01 4.677991541821751031e-01 1.386721035517295419e-01
1.092980268084501638e+01 4.291857882466527108e-01 1.954416202578102002e-01
1.082046042323617385e+01 4.485424074888982870e-01 1.798197252316597883e-01
1.066200670799672778e+01 4.760256494932541549e-01 1.455109813109238814e-01
1.094189390306646459e+01 4.275890651704472578e-01 1.946503513500168481e-01
1.061401032672093336e+01 4.837507826216381202e-01 1.301597332557102860e-01
1.070723742338934947e+01 4.648981682444607855e-01 1.446889951758913995e-01
1.062640779670722324e+01 4.803191175730747164e-01 1.262309355527544419e-01
1.091851894459773753e+01 4.338527581338569306e-01 2.010522325849626313e-01
1.085529156733210421e+01 4.433158670000137969e-01 1.840657739109108348e-01
1.085900805206798658e+01 4.417400768772465902e-01 1.784984110368448285e-01
1.089935176895873248e+01 4.378642910506954644e-01 2.001315740144149480e-01
1.041814126952900033e+01 5.233167626636789915e-01 1.163108612335470582e-01
1.051879681046093751e+01 4.991094884921028485e-01 1.163082361522977948e-01
1.095543837142183641e+01 4.265789812666456182e-01 2.045133927971640730e-01
1.093976338918005808e+01 4.296305309444921616e-01 2.095162759631934435e-01
1.080151777934730895e+01 4.496085546152390755e-01 1.691962760490413054e-01
1.091299391829475951e+01 4.346254923435023398e-01 1.974351600656625294e-01
1.067029590635706882e+01 4.762168417005195886e-01 1.524510120774800193e-01
1.055704173185234040e+01 4.946998031704052945e-01 1.237818076326719918e-01
1.063004567916478571e+01 4.832601989422249389e-01 1.380549354316267241e-01
1.089918145415908413e+01 4.366626085768811061e-01 1.972108323485883830e-01
1.091034351634997179e+01 4.346355174075201000e-01 1.971974759088030993e-01
1.092745930483434691e+01 4.308780158019743234e-01 1.966969521269565924e-01
1.069039296219253110e+01 4.727642697947062600e-01 1.555427274964698015e-01
1.094490334252592412e+01 4.258026555961356152e-01 1.921887817449197122e-01
1.060247101448870310e+01 4.889059099847297141e-01 1.364646270054130639e-01
1.098491125230978227e+01 4.190187690011182853e-01 2.098810200164242801e-01
1.093847625916260391e+01 4.308119249035514686e-01 2.074248876766402461e-01
1.089230082521128473e+01 4.330125551651338167e-01 1.679759167776024853e-01
1.086556748235812897e+01 4.416366309290696845e-01 1.823912267780807284e-01
1.098074900773534601e+01 4.209059600691991698e-01 2.154712701708461076e-01
1.093701047200105592e+01 4.277084822872195269e-01 1.956845039416807985e-01
1.095223068235491226e+01 4.238014357461732939e-01 1.919564254986347862e-01
1.070565003243367208e+01 4.659158768619144353e-01 1.459157945423354974e-01
1.065974112502615334e+01 4.771946908204675597e-01 1.462995005252571978e-01
1.084642698428947583e+01 4.447479955705632704e-01 1.826915088401532827e-01
1.089189680803576188e+01 4.384074844652647296e-01 1.992994999746620088e-01
1.090822849469931022e+01 4.349841407547347938e-01 1.971598752642877983e-01
1.069051659437523050e+01 4.681807682246617586e-01 1.385659115613209202e-01
1.090734793633388122e+01 4.340028392558544224e-01 1.942123109724045449e-01
1.096379516432291013e+01 4.260236110635206019e-01 2.163025535544482736e-01
1.064872120117055587e+01 4.778864300713552837e-01 1.378606492765164226e-01
1.084359979280086250e+01 4.426559740258527720e-01 1.734471897893703485e-01
1.094205870481488674e+01 4.273145885482900197e-01 1.944454864176545783e-01
1.066561567483438289e+01 4.752945763584149885e-01 1.437901141221593626e-01
1.069797218823048368e+01 4.704756421722590121e-01 1.586528172074848086e-01
1.066961568798741133e+01 4.758274249726031635e-01 1.514424408933034982e-01
1.062427918126061854e+01 4.827619566575973020e-01 1.337135437192973342e-01
1.061694182455078383e+01 4.810370087544537099e-01 1.168440120796141457e-01
1.064798169662948446e+01 4.804768388308612859e-01 1.479918548560150704e-01
1.095252790454381397e+01 4.252985605949855530e-01 2.017918355614645165e-01
1.082268732758494778e+01 4.496695673191227760e-01 1.844942170215118082e-01
1.066961568798741133e+01 4.758274249726031635e-01 1.514424408933034982e-01
1.061702141330044213e+01 4.856399811863103544e-01 1.343406111536662451e-01
1.091578182829068489e+01 4.328256155954968154e-01 1.913947476708868223e-01
1.063115165899285941e+01 4.803475275317892201e-01 1.303749437998265037e-01
1.096397796519868528e+01 4.247838521400053580e-01 2.102925198296192733e-01
1.045899737031983179e+01 5.134565580867236356e-01 1.152567702910909375e-01
1.091501544268158597e+01 4.304248536322938246e-01 1.800472052698980363e-01
1.071335653870188587e+01 4.663828564169844593e-01 1.547161479861465239e-01
1.064150539929941175e+01 4.794046107733300754e-01 1.316552320378621133e-01
1.086156360480141991e+01 4.430942973892008085e-01 1.855163376924764407e-01
1.085220816062865445e+01 4.464210397230872207e-01 1.978133242736159758e-01
1.091851894459773753e+01 4.338527581338569306e-01 2.010522325849626313e-01
1.085963634134174782e+01 4.445266801175840055e-01 1.928983218950826029e-01
1.096664800861241318e+01 4.232578027061654757e-01 2.092442878165421405e-01
1.091180449623191073e+01 4.346019182438442541e-01 1.949895335521154571e-01
1.089673997098415903e+01 4.371640835409322245e-01 1.945478011781629490e-01
1.090442019692350684e+01 4.352409809555210507e-01 1.935313056827476785e-01
1.072954547538398273e+01 4.644800816047264247e-01 1.713607307277946745e-01
1.084935640261587686e+01 4.455688289974399918e-01 1.898367108587364349e-01
1.061152905696735083e+01 4.848859336323048663e-01 1.284070312236935685e-01
1.083970906048432070e+01 4.436745022884554523e-01 1.755388737510461539e-01
1.079521994972905219e+01 4.520320138849945879e-01 1.776003266248786794e-01
1.089580085347776262e+01 4.391360140442142623e-01 2.042275527018651005e-01
1.067532301114886550e+01 4.729954925308222924e-01 1.452002770387750274e-01
1.065361294533180114e+01 4.802925852871846035e-01 1.549636987405058619e-01
1.062185607617575300e+01 4.833801853108363189e-01 1.340091975993500384e-01
1.089819683349811186e+01 4.367674452253413331e-01 1.944813075694913351e-01
1.094344968818321462e+01 4.270248468192601177e-01 1.999435231836921290e-01
1.069874717599420322e+01 4.691515252243013134e-01 1.527192914191672912e-01
1.060053926404037838e+01 4.862167077472936971e-01 1.241916484001821530e-01
1.060828068719486161e+01 4.859525665737887690e-01 1.359337729756164848e-01
1.064718737322131048e+01 4.791219842620305092e-01 1.376352395296747133e-01
1.083476530095492230e+01 4.440843982275515800e-01 1.697104666130675454e-01
1.089297334239371473e+01 4.347364573103482677e-01 1.762124065328358746e-01
1.091180449623191073e+01 4.346019182438442541e-01 1.949895335521154571e-01
1.088122963483131933e+01 4.386655723741121893e-01 1.843816031631675401e-01
1.073043987487432993e+01 4.613737180578115216e-01 1.622240453792911374e-01
1.070855485699887844e+01 4.690475019288176117e-01 1.659078661573274438e-01
1.084935923076975151e+01 4.455706301872800479e-01 1.883285014303464067e-01
1.085621823578446943e+01 4.405221386355807067e-01 1.736482110050605598e-01
1.087929773109216036e+01 4.367815044079607079e-01 1.751111785728598491e-01
1.080799799701737562e+01 4.497955508725202112e-01 1.725256268596959686e-01
1.066591596153768329e+01 4.763675651928068189e-01 1.453211465846768746e-01
1.061699731427590621e+01 4.849911827514438722e-01 1.404951563467462528e-01
1.066116264737319952e+01 4.774038253869959947e-01 1.471377765141070881e-01
1.068397832194016495e+01 4.716773872150343827e-01 1.442366641384178472e-01
1.089485843726182424e+01 4.342505078680948816e-01 1.774560145895960339e-01
1.071335653870188587e+01 4.663828564169844593e-01 1.547161479861465239e-01
1.088122963483131933e+01 4.386655723741121893e-01 1.843816031631675401e-01
1.065103117502555641e+01 4.759481952030301666e-01 1.272128310712821175e-01
1.091468124945137674e+01 4.316782511626984786e-01 1.889131525051728211e-01
1.089404327450601428e+01 4.359536762158896517e-01 1.894367877745177786e-01
1.068652814934021045e+01 4.728418836614504683e-01 1.562360544845300403e-01
1.060253003728045940e+01 4.862474754107140584e-01 1.283635166489736079e-01
1.092012019681803281e+01 4.317172759771356616e-01 1.907734242349570231e-01
1.095041277068326657e+01 4.272766718327838387e-01 2.051194815685319917e-01
1.091801594531001207e+01 4.327159257023167060e-01 1.975776264784068204e-01
1.045391090977780202e+01 5.148614514727266611e-01 1.155011098823317539e-01
1.085963146792905221e+01 4.400080510465466110e-01 1.706353919545589015e-01
1.091777180122225666e+01 4.326637407437388116e-01 1.967930758192975027e-01
1.066839452377053910e+01 4.766985702652450363e-01 1.560551590419199108e-01
1.096505953609068129e+01 4.231911805666011550e-01 2.024725307217560832e-01
1.070341818899283481e+01 4.672930709546350703e-01 1.498647695307031569e-01
1.089299335985725570e+01 4.354674929772365810e-01 1.858921514471751912e-01
1.092466492559839430e+01 4.284972427556456021e-01 1.769480917426862199e-01
1.089965977951045595e+01 4.351387866422566919e-01 1.859591307415655592e-01
1.094641629677683170e+01 4.263953466871615028e-01 1.958614583652629193e-01
1.062492150434812466e+01 4.830144824701148032e-01 1.364462724879911271e-01
1.064287974423414695e+01 4.790523165873007971e-01 1.348028677735171321e-01
1.062219470502583896e+01 4.835326134193800307e-01 1.368470389764198103e-01
1.086614245976959303e+01 4.444346880362312069e-01 2.037704856109212592e-01
1.070455694370273747e+01 4.669294372166356566e-01 1.470468561477384917e-01
1.090052432698329099e+01 4.393971767473610068e-01 2.124348829091267099e-01
1.063059147537708782e+01 4.846540113351741619e-01 1.460804362985435034e-01
1.066132497688827918e+01 4.768481410550863275e-01 1.505622087105971119e-01
1.065594624700184490e+01 4.781074816332622213e-01 1.433418904215173484e-01
1.094654261200241585e+01 4.279992780924125051e-01 2.069498343840163734e-01
1.089872690460825666e+01 4.387523655647059817e-01 2.070148823186284126e-01
1.088119570676060022e+01 4.383175270019996073e-01 1.889458122802594175e-01
1.065390265699425143e+01 4.775546498989160504e-01 1.387928140461722748e-01
1.059964411110899007e+01 4.866516088866600365e-01 1.272048789410398228e-01
1.042863981013495511e+01 5.153591337695089258e-01 8.241791857778801855e-02
1.089906513020708978e+01 4.334650493069584498e-01 1.769743442581797055e-01
1.067215841058407122e+01 4.733003822225296253e-01 1.386181165420619088e-01
1.067983431525182780e+01 4.722316368233189232e-01 1.380078355479845698e-01
1.063731287980434104e+01 4.794511749355489516e-01 1.336033609553624046e-01
1.091801594531001207e+01 4.327159257023167060e-01 1.975776264784068204e-01
1.060746901810472309e+01 4.833336068595933677e-01 1.191280544119726059e-01
1.084710939178983047e+01 4.436046220367111381e-01 1.804605179336786769e-01
1.094473090166193074e+01 4.261243665619691146e-01 1.898165327192393725e-01
1.088625403171477579e+01 4.385805457131800589e-01 1.906358098886560271e-01
1.090514979901235648e+01 4.376530231394733517e-01 2.054728626350197374e-01
1.066012078684292774e+01 4.771991478846183687e-01 1.435304591545358832e-01
1.093801113407818626e+01 4.284805502947405809e-01 1.962781803490880606e-01
1.093799145405603390e+01 4.316332302766118789e-01 2.104688891950319274e-01
1.090656762844377603e+01 4.374724810722422919e-01 2.034815032039896110e-01
